workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
45,22927,cause_effect_prior,"""Some of the pancakes landed flat.""",Jennifer,NA,F,15,pancakes,landed flat,Jennifer tossed  15 pancakes.,object_mid,NA,NA,none,Some,How many pancakes landed flat?,tossed __,0,M,24,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22927,cause_effect_prior,"""Some of the pancakes landed flat.""",Jennifer,NA,F,15,pancakes,landed flat,Jennifer tossed  15 pancakes.,object_mid,NA,NA,lower_half,Some,How many pancakes landed flat?,tossed __,0.72,M,24,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22927,cause_effect_prior,"""Some of the pancakes landed flat.""",Jennifer,NA,F,15,pancakes,landed flat,Jennifer tossed  15 pancakes.,object_mid,NA,NA,upper_half,Some,How many pancakes landed flat?,tossed __,0.72,M,24,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22927,cause_effect_prior,"""Some of the pancakes landed flat.""",Jennifer,NA,F,15,pancakes,landed flat,Jennifer tossed  15 pancakes.,object_mid,NA,NA,all,Some,How many pancakes landed flat?,tossed __,0,M,24,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
46,4032,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,sx_v1,NA,3,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,9820,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v2,NA,4,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,59144,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,5,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,3080,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,sx_vx,NA,6,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,2940,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s1_v1,NA,7,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,2077,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,8,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,21900,cause_effect_prior,"""Some of the sunglasses broke.""",Dennis,NA,M,15,sunglasses,broke,Dennis ran  15 sunglasses  over with a car.,object_high,NA,NA,none,Some,How many sunglasses broke?,ran __ over with a car,0,F,10,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,21900,cause_effect_prior,"""Some of the sunglasses broke.""",Dennis,NA,M,15,sunglasses,broke,Dennis ran  15 sunglasses  over with a car.,object_high,NA,NA,lower_half,Some,How many sunglasses broke?,ran __ over with a car,1,F,10,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,21900,cause_effect_prior,"""Some of the sunglasses broke.""",Dennis,NA,M,15,sunglasses,broke,Dennis ran  15 sunglasses  over with a car.,object_high,NA,NA,upper_half,Some,How many sunglasses broke?,ran __ over with a car,1,F,10,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,21900,cause_effect_prior,"""Some of the sunglasses broke.""",Dennis,NA,M,15,sunglasses,broke,Dennis ran  15 sunglasses  over with a car.,object_high,NA,NA,all,Some,How many sunglasses broke?,ran __ over with a car,0,F,10,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,9134,cause_effect_prior,"""All of the birds ate the seeds.""",Sandra,NA,F,15,birds,ate the seeds,Sandra left seeds out for  15 birds.,object_high,NA,NA,none,All,How many birds ate the seeds?,left seeds out for __,0,F,11,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,9134,cause_effect_prior,"""All of the birds ate the seeds.""",Sandra,NA,F,15,birds,ate the seeds,Sandra left seeds out for  15 birds.,object_high,NA,NA,lower_half,All,How many birds ate the seeds?,left seeds out for __,0,F,11,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,9134,cause_effect_prior,"""All of the birds ate the seeds.""",Sandra,NA,F,15,birds,ate the seeds,Sandra left seeds out for  15 birds.,object_high,NA,NA,upper_half,All,How many birds ate the seeds?,left seeds out for __,0,F,11,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,9134,cause_effect_prior,"""All of the birds ate the seeds.""",Sandra,NA,F,15,birds,ate the seeds,Sandra left seeds out for  15 birds.,object_high,NA,NA,all,All,How many birds ate the seeds?,left seeds out for __,1,F,11,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8393,cause_effect_prior,"""All of the pencils melted.""",Jacob,NA,M,15,pencils,melted,Jacob left  15 pencils  in the hot sun.,object_low,NA,NA,none,All,How many pencils melted?,left __ in the hot sun,0,F,12,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8393,cause_effect_prior,"""All of the pencils melted.""",Jacob,NA,M,15,pencils,melted,Jacob left  15 pencils  in the hot sun.,object_low,NA,NA,lower_half,All,How many pencils melted?,left __ in the hot sun,0,F,12,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8393,cause_effect_prior,"""All of the pencils melted.""",Jacob,NA,M,15,pencils,melted,Jacob left  15 pencils  in the hot sun.,object_low,NA,NA,upper_half,All,How many pencils melted?,left __ in the hot sun,0,F,12,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8393,cause_effect_prior,"""All of the pencils melted.""",Jacob,NA,M,15,pencils,melted,Jacob left  15 pencils  in the hot sun.,object_low,NA,NA,all,All,How many pencils melted?,left __ in the hot sun,1,F,12,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8255,cause_effect_prior,"""Nothing surprising there.""",Mary,NA,F,15,napkins,blew away,Mary left  15 napkins  on a table on a windy day.,object_high,NA,NA,none,short_filler,How many napkins blew away?,left __ on a table on a windy day,1,F,13,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8255,cause_effect_prior,"""Nothing surprising there.""",Mary,NA,F,15,napkins,blew away,Mary left  15 napkins  on a table on a windy day.,object_high,NA,NA,lower_half,short_filler,How many napkins blew away?,left __ on a table on a windy day,1,F,13,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8255,cause_effect_prior,"""Nothing surprising there.""",Mary,NA,F,15,napkins,blew away,Mary left  15 napkins  on a table on a windy day.,object_high,NA,NA,upper_half,short_filler,How many napkins blew away?,left __ on a table on a windy day,1,F,13,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
46,8255,cause_effect_prior,"""Nothing surprising there.""",Mary,NA,F,15,napkins,blew away,Mary left  15 napkins  on a table on a windy day.,object_high,NA,NA,all,short_filler,How many napkins blew away?,left __ on a table on a windy day,1,F,13,english,2,Male,35,,Yes,3,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3NQL1CS15R7UGJVA1P766VG3LFLVY8,46,Submitted,Tue Feb 17 23:22:18 PST 2015,Tue Feb 17 06:26:34 PST 2015,Tue Feb 17 06:42:18 PST 2015,,,,,,[],{},4.960483333333333
